time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-07-31T13:10:33.700Z,19.4165001,-155.284668,0.8,2.73,ml,37,50,0.001275,0.18,hv,hv70502792,2018-07-31T13:16:13.080Z,"5km WSW of Volcano, Hawaii",earthquake,0.22,0.13,0.36,16,automatic,hv,hv
2018-07-31T13:09:36.510Z,19.4076672,-155.267334,-0.03,2.58,ml,28,42,0.008299,0.22,hv,hv70502787,2018-07-31T13:15:19.130Z,"4km SW of Volcano, Hawaii",earthquake,0.17,0.22,0.38,17,automatic,hv,hv
2018-07-31T13:06:27.320Z,19.3931675,-155.2754974,0.56,2.58,ml,31,46,0.002803,0.22,hv,hv70502777,2018-07-31T13:12:09.150Z,"5km SW of Volcano, Hawaii",earthquake,0.22,0.28,0.45,14,automatic,hv,hv
2018-07-31T13:03:05.520Z,19.3948326,-155.2891693,0.06,2.65,ml,21,52,0.006621,0.16,hv,hv70502762,2018-07-31T13:08:46.370Z,"6km SW of Volcano, Hawaii",earthquake,0.24,0.16,0.27,15,automatic,hv,hv
2018-07-31T12:52:29.160Z,19.3889999,-155.2621613,-0.19,2.71,ml,17,106,0.009893,0.25,hv,hv70502727,2018-07-31T12:58:10.340Z,"5km SSW of Volcano, Hawaii",earthquake,0.3,0.34,0.35,15,automatic,hv,hv
2018-07-31T12:51:37.990Z,19.3963337,-155.2704926,0.39,2.85,ml,39,35,0.003125,0.32,hv,hv70502722,2018-07-31T12:57:19.390Z,"5km SW of Volcano, Hawaii",earthquake,0.29,0.19,0.46,19,automatic,hv,hv
2018-07-31T12:46:09.940Z,-38.22,-72.7366,64.22,4.1,mb,,145,0.769,0.8,us,us2000gi50,2018-07-31T13:23:42.040Z,"5km NW of Traiguen, Chile",earthquake,7.5,13.6,0.368,2,reviewed,us,us
2018-07-31T12:44:33.790Z,55.8574,-149.5777,10,3.6,ml,,191,2.468,0.97,us,us2000gi4q,2018-07-31T14:12:26.040Z,"275km SE of Kodiak, Alaska",earthquake,4.3,2,0.052,48,reviewed,us,us
2018-07-31T12:25:45.050Z,56.0138,-149.5727,10,3.4,ml,,207,2.384,0.74,us,us2000gi4b,2018-07-31T12:50:55.040Z,"262km SE of Kodiak, Alaska",earthquake,10,2,0.051,50,reviewed,us,us
2018-07-31T11:58:13.590Z,19.4080009,-155.2915039,-0.6,2.81,ml,14,73,0.01188,0.22,hv,hv70502542,2018-07-31T12:04:06.880Z,"6km WSW of Volcano, Hawaii",earthquake,0.4,0.5,0.4,12,automatic,hv,hv
2018-07-31T11:56:20.380Z,19.420166,-155.2743378,-0.05,3.21,ml,49,34,0.005501,0.38,hv,hv70502532,2018-07-31T20:50:44.325Z,"4km WSW of Volcano, Hawaii",earthquake,0.28,0.16,3.51,39,automatic,hv,hv
2018-07-31T11:56:04.100Z,19.4231663,-155.2666626,0.31,3.23,ml,21,52,0.004008,0.39,hv,hv70502527,2018-07-31T12:02:06.670Z,"3km WSW of Volcano, Hawaii",earthquake,0.51,0.26,3.57,38,automatic,hv,hv
2018-07-31T11:55:58.570Z,19.4076672,-155.2579956,1.44,3.2,ml,25,92,0.004742,0.15,hv,hv70502522,2018-07-31T20:56:43.646Z,"3km SW of Volcano, Hawaii",earthquake,0.3,0.23,3.33,37,automatic,hv,hv
2018-07-31T11:44:26.740Z,19.4025002,-155.2693329,0.51,2.6,ml,39,54,0.005258,0.26,hv,hv70502482,2018-07-31T21:15:17.369Z,"4km SW of Volcano, Hawaii",earthquake,0.2,0.18,1.97,25,automatic,hv,hv
2018-07-31T11:12:40.830Z,18.8508,-64.6903,62,2.89,md,9,342,1.3581,0.46,pr,pr2018212037,2018-07-31T13:50:34.040Z,"58km N of Road Town, British Virgin Islands",earthquake,6.24,13.22,0.41,8,reviewed,pr,pr
2018-07-31T11:02:17.630Z,19.4093342,-155.2836609,-0.77,2.57,ml,33,55,0.008294,0.31,hv,hv70502347,2018-07-31T11:08:09.160Z,"5km WSW of Volcano, Hawaii",earthquake,0.19,0.2,0.37,16,automatic,hv,hv
2018-07-31T11:00:33.620Z,19.3934994,-155.2803345,1.05,2.65,ml,37,40,0.006584,0.26,hv,hv70502342,2018-07-31T17:05:01.136Z,"6km SW of Volcano, Hawaii",earthquake,0.27,0.25,2.54,28,automatic,hv,hv
2018-07-31T11:00:02.510Z,19.4116669,-155.276001,5.28,2.7,ml,11,194,0.01522,0.16,hv,hv70502337,2018-07-31T11:05:50.260Z,"4km WSW of Volcano, Hawaii",earthquake,1.27,1.2,1.89,26,automatic,hv,hv
2018-07-31T10:58:40.310Z,-24.2104,-179.9181,496.66,4.5,mb,,96,5.32,1.41,us,us2000gi36,2018-07-31T11:19:35.040Z,"South of the Fiji Islands",earthquake,5.9,11.5,0.106,26,reviewed,us,us
2018-07-31T10:57:56.080Z,19.3936672,-155.2688293,-0.14,2.55,ml,25,61,0.004849,0.27,hv,hv70502327,2018-07-31T17:05:24.420Z,"5km SW of Volcano, Hawaii",earthquake,0.2,0.22,0.44,13,automatic,hv,hv
2018-07-31T10:57:17.130Z,19.4213333,-155.2630005,1.42,2.51,ml,17,66,0.00258,0.23,hv,hv70502332,2018-07-31T17:06:18.572Z,"2km WSW of Volcano, Hawaii",earthquake,0.38,0.28,0.45,11,automatic,hv,hv
2018-07-31T10:48:26.060Z,36.4486,71.2448,98.63,4.4,mb,,75,0.863,1.15,us,us2000gi2q,2018-07-31T12:41:31.040Z,"36km SW of Ashkasham, Afghanistan",earthquake,5.1,8.9,0.107,25,reviewed,us,us
2018-07-31T10:47:50.710Z,19.3936672,-155.2728271,1.57,2.55,ml,24,43,0.001859,0.18,hv,hv70502297,2018-07-31T18:50:46.790Z,"5km SW of Volcano, Hawaii",earthquake,0.23,0.24,0.41,19,automatic,hv,hv
2018-07-31T10:40:01.380Z,19.4261665,-155.2456665,-1.08,2.51,ml,12,175,0.01475,0.28,hv,hv70502272,2018-07-31T10:45:44.100Z,"0km WSW of Volcano, Hawaii",earthquake,0.8,0.67,0.51,9,automatic,hv,hv
2018-07-31T10:37:23.040Z,35.0271667,-85.2116667,10.78,2.46,md,13,56,0.07643,0.12,se,se60236796,2018-07-31T17:59:32.335Z,"3km ENE of East Ridge, Tennessee",earthquake,0.29,0.72,0.065,9,reviewed,se,se
2018-07-31T10:34:42.900Z,19.3953342,-155.2606659,0.04,3.2,ml,31,36,0.005833,0.39,hv,hv70502257,2018-07-31T18:37:13.976Z,"4km SSW of Volcano, Hawaii",earthquake,0.3,0.36,0.36,13,automatic,hv,hv
2018-07-31T10:33:42.450Z,19.4153328,-155.2731628,-0.48,2.84,ml,16,49,0.01026,0.27,hv,hv70502247,2018-07-31T10:39:24.020Z,"4km WSW of Volcano, Hawaii",earthquake,0.22,0.34,0.19,10,automatic,hv,hv
2018-07-31T10:29:59.750Z,19.4018333,-155.2895,0.42,4.11,ml,26,43,0.011,0.11,hv,hv70502242,2018-07-31T19:45:51.764Z,"6km WSW of Volcano, Hawaii",earthquake,0.13,0.13,0.174,11,reviewed,hv,hv
2018-07-31T10:29:08.150Z,19.4126667,-155.2845,0.53,3.7,ml,25,62,0.004984,0.08,hv,hv70502232,2018-07-31T16:32:38.342Z,"5km WSW of Volcano, Hawaii",earthquake,0.13,0.11,0.187,47,reviewed,hv,hv
2018-07-31T10:28:51.740Z,19.4106667,-155.286,0.36,3.08,ml,25,58,0.007187,0.09,hv,hv70502227,2018-07-31T18:31:38.846Z,"5km WSW of Volcano, Hawaii",earthquake,0.13,0.12,0.215,23,reviewed,hv,hv
2018-07-31T10:27:07.020Z,19.3996667,-155.2665,0.29,3.27,ml,23,66,0.001485,0.11,hv,hv70502217,2018-07-31T18:30:50.573Z,"4km SW of Volcano, Hawaii",earthquake,0.16,0.14,0.135,13,reviewed,hv,hv
2018-07-31T10:25:04.350Z,19.396,-155.2791667,1,3.24,ml,24,39,0.005252,0.11,hv,hv70502212,2018-07-31T18:27:32.064Z,"5km SW of Volcano, Hawaii",earthquake,0.14,0.16,0.139,30,reviewed,hv,hv
2018-07-31T10:22:07.130Z,19.4068333,-155.2606667,0.24,3.61,ml,24,91,0.005279,0.11,hv,hv70502207,2018-07-31T15:40:02.452Z,"3km SW of Volcano, Hawaii",earthquake,0.14,0.14,0.14,37,reviewed,hv,hv
2018-07-31T10:21:06.740Z,19.4128342,-155.3101654,-0.88,2.77,ml,8,164,0.2061,0.22,hv,hv70502202,2018-07-31T10:27:08.540Z,"7km WSW of Volcano, Hawaii",earthquake,0.91,1.29,4.42,13,automatic,hv,hv
2018-07-31T10:21:02.750Z,19.4238338,-155.274826,1.2,3.1,ml,52,40,0.002759,0.2,hv,hv70502197,2018-07-31T10:26:57.760Z,"3km WSW of Volcano, Hawaii",earthquake,0.22,0.15,3.12,34,automatic,hv,hv
2018-07-31T10:13:38.910Z,19.4106674,-155.2746735,1.3,2.91,ml,29,39,0.01129,0.22,hv,hv70502162,2018-07-31T10:19:21.330Z,"4km WSW of Volcano, Hawaii",earthquake,0.31,0.21,0.34,13,automatic,hv,hv
2018-07-31T10:10:51.800Z,19.3915005,-155.2706604,-0.42,3.22,ml,21,79,0.004767,0.24,hv,hv70502152,2018-07-31T10:16:29.460Z,"5km SW of Volcano, Hawaii",earthquake,0.16,0.17,0.46,12,automatic,hv,hv
2018-07-31T10:07:44.770Z,19.4151669,-155.2695007,0.01,3.4,ml,54,30,0.009586,0.32,hv,hv70502147,2018-07-31T15:37:24.049Z,"3km WSW of Volcano, Hawaii",earthquake,0.23,0.17,3.29,37,automatic,hv,hv
2018-07-31T10:07:28.330Z,19.4328327,-155.2810059,-0.38,3.4,ml,16,103,0.008656,0.25,hv,hv70502142,2018-07-31T10:13:08.930Z,"4km W of Volcano, Hawaii",earthquake,0.22,0.41,3.36,36,automatic,hv,hv
2018-07-31T10:04:19.030Z,19.4185009,-155.2861633,1.36,3.42,ml,24,92,0.002121,0.18,hv,hv70502137,2018-07-31T10:09:58.980Z,"5km WSW of Volcano, Hawaii",earthquake,0.36,0.15,2.59,15,automatic,hv,hv
2018-07-31T10:03:51.370Z,19.3876667,-155.2938385,-0.56,2.88,ml,28,43,0.002329,0.34,hv,hv70502132,2018-07-31T10:09:32.690Z,"7km SW of Volcano, Hawaii",earthquake,0.26,0.17,2.51,30,automatic,hv,hv
2018-07-31T10:03:11.870Z,32.1448333,-115.7716667,14.08,2.63,ml,39,107,0.2047,0.22,ci,ci38233984,2018-07-31T22:04:36.076Z,"52km SSW of Progreso, B.C., MX",earthquake,0.3,0.65,0.216,26,reviewed,ci,ci
2018-07-31T10:01:33.630Z,19.3985004,-155.276001,1.59,2.75,ml,41,40,0.003829,0.23,hv,hv70502127,2018-07-31T18:05:47.101Z,"5km SW of Volcano, Hawaii",earthquake,0.3,0.22,2.31,33,automatic,hv,hv
2018-07-31T09:59:47.080Z,19.4163342,-155.2563324,0.85,2.53,ml,28,100,0.005389,0.28,hv,hv70502117,2018-07-31T10:05:28.310Z,"2km SW of Volcano, Hawaii",earthquake,0.46,0.34,0.44,19,automatic,hv,hv
2018-07-31T09:59:33.600Z,19.558,-67.1876,34,3.17,md,5,341,1.0931,0.23,pr,pr2018212038,2018-07-31T13:45:37.040Z,"121km N of Isabela, Puerto Rico",earthquake,3.45,14.92,0.07,4,reviewed,pr,pr
2018-07-31T09:57:06.530Z,19.3968334,-155.2700043,0.46,2.71,ml,39,34,0.003731,0.34,hv,hv70502112,2018-07-31T10:02:46.940Z,"5km SW of Volcano, Hawaii",earthquake,0.33,0.23,0.49,19,automatic,hv,hv
2018-07-31T09:56:39.490Z,19.4011669,-155.2465057,0.21,2.71,ml,15,130,0.01622,0.3,hv,hv70502107,2018-07-31T10:02:20.950Z,"3km SSW of Volcano, Hawaii",earthquake,0.47,0.57,0.5,19,automatic,hv,hv
2018-07-31T09:55:58.680Z,-25.3956,-175.32,10,4.8,mb,,128,4.481,0.87,us,us2000gi1x,2018-07-31T12:26:01.040Z,"South of Tonga",earthquake,12.9,1.9,0.059,90,reviewed,us,us
2018-07-31T09:51:22.390Z,36.7323,21.2829,10,4.4,mb,,148,0.68,1.05,us,us2000gi1m,2018-07-31T14:05:22.040Z,"38km WSW of Methoni, Greece",earthquake,3.1,2,0.189,8,reviewed,us,us
2018-07-31T09:48:40.610Z,19.420166,-155.2678375,1.01,2.6,ml,17,70,0.006877,0.22,hv,hv70502077,2018-07-31T09:54:21.050Z,"3km WSW of Volcano, Hawaii",earthquake,0.26,0.26,0.29,13,automatic,hv,hv
2018-07-31T09:46:58.260Z,36.757,-98.0536,5,2.6,mb_lg,,37,0.134,0.26,us,us2000gi1h,2018-07-31T11:10:30.040Z,"27km E of Cherokee, Oklahoma",earthquake,1.3,1.5,0.054,90,reviewed,us,us
2018-07-31T09:46:38.410Z,19.4128342,-155.2791595,0.44,2.57,ml,25,52,0.01098,0.18,hv,hv70502067,2018-07-31T17:49:22.474Z,"4km WSW of Volcano, Hawaii",earthquake,0.21,0.15,0.3,8,automatic,hv,hv
2018-07-31T09:46:23.440Z,19.4249992,-155.2896729,-0.55,2.6,ml,13,231,0.03313,0.2,hv,hv70502062,2018-07-31T09:52:03.340Z,"5km W of Volcano, Hawaii",earthquake,0.43,0.54,0.37,16,automatic,hv,hv
2018-07-31T09:42:04.900Z,19.3974991,-155.2684937,0.39,3.09,ml,47,35,0.002438,0.32,hv,hv70502052,2018-07-31T09:47:43.750Z,"4km SW of Volcano, Hawaii",earthquake,0.3,0.2,3.21,33,automatic,hv,hv
2018-07-31T09:39:38.640Z,19.3981667,-155.2704926,-0.33,2.83,ml,45,35,0.004074,0.3,hv,hv70502047,2018-07-31T09:45:21.980Z,"4km SW of Volcano, Hawaii",earthquake,0.19,0.14,2.48,30,automatic,hv,hv
2018-07-31T09:38:19.930Z,19.3963337,-155.2669983,-0.41,2.97,ml,15,97,0.002106,0.28,hv,hv70502042,2018-07-31T11:02:33.040Z,"4km SW of Volcano, Hawaii",earthquake,0.24,0.23,0.42,15,automatic,hv,hv
2018-07-31T09:32:47.990Z,19.3959999,-155.27034,1.32,2.59,ml,24,35,0.003181,0.27,hv,hv70502022,2018-07-31T09:38:29.080Z,"5km SW of Volcano, Hawaii",earthquake,0.37,0.31,0.44,20,automatic,hv,hv
2018-07-31T09:20:42.430Z,19.3856659,-155.284668,0.46,2.51,ml,28,69,0.002918,0.28,hv,hv70501987,2018-07-31T09:26:23.940Z,"7km SW of Volcano, Hawaii",earthquake,0.24,0.28,0.4,17,automatic,hv,hv
2018-07-31T09:20:21.600Z,44.5803,148.216,94.58,4.5,mb,,178,4.059,0.71,us,us2000gi1p,2018-07-31T11:38:05.040Z,"77km SSE of Kuril'sk, Russia",earthquake,10.1,9.4,0.052,109,reviewed,us,us
2018-07-31T09:08:59.890Z,52.7011,-167.0071,21.99,4.4,mb,,171,1.573,1.27,us,us2000gi0k,2018-07-31T19:35:47.780Z,"128km E of Nikolski, Alaska",earthquake,9,6.1,0.04,175,reviewed,us,us
2018-07-31T08:58:15.030Z,19.4278336,-155.2843323,0.06,2.49,ml,7,263,0.03384,0.19,hv,hv70501917,2018-07-31T09:03:55.660Z,"4km W of Volcano, Hawaii",earthquake,0.71,0.7,0.39,4,automatic,hv,hv
2018-07-31T08:55:51.070Z,19.3778324,-155.2644958,-1.08,2.66,ml,9,74,0.01946,0.31,hv,hv70501907,2018-07-31T16:58:44.373Z,"6km SSW of Volcano, Hawaii",earthquake,0.45,0.75,0.37,14,automatic,hv,hv
2018-07-31T08:54:19.160Z,19.4026661,-155.2711639,1.43,2.73,ml,34,55,0.006545,0.22,hv,hv70501902,2018-07-31T09:00:00.080Z,"4km SW of Volcano, Hawaii",earthquake,0.29,0.25,2.21,20,automatic,hv,hv
2018-07-31T08:51:29.120Z,19.038,-64.7968,81,2.68,md,4,341,1.3818,0.15,pr,pr2018212035,2018-07-31T13:09:43.807Z,"71km NNW of Road Town, British Virgin Islands",earthquake,3.81,7.37,0.07,3,reviewed,pr,pr
2018-07-31T08:51:11.670Z,19.4028339,-155.2839966,0.15,3.27,ml,50,20,0.01227,0.32,hv,hv70501897,2018-07-31T10:38:37.785Z,"5km WSW of Volcano, Hawaii",earthquake,0.23,0.17,3.07,35,automatic,hv,hv
2018-07-31T08:45:33.630Z,19.3980007,-155.2791595,0.96,2.56,ml,29,40,0.005829,0.27,hv,hv70501887,2018-07-31T16:48:14.102Z,"5km SW of Volcano, Hawaii",earthquake,0.3,0.23,2.82,23,automatic,hv,hv
2018-07-31T08:42:20.440Z,37.1754,141.1653,10.21,5.4,mww,,73,0.754,0.77,us,us2000gi03,2018-08-01T00:53:35.739Z,"28km ENE of Iwaki, Japan",earthquake,5,4.1,0.066,22,reviewed,us,us
2018-07-31T08:39:28.350Z,19.3929996,-155.2649994,0.3,2.76,ml,40,35,0.005305,0.32,hv,hv70501872,2018-07-31T08:45:11.910Z,"5km SW of Volcano, Hawaii",earthquake,0.38,0.27,2.44,31,automatic,hv,hv
2018-07-31T08:29:56.870Z,19.4209995,-155.263504,0.53,2.53,ml,19,65,0.003157,0.08,hv,hv70501837,2018-07-31T16:32:42.258Z,"2km WSW of Volcano, Hawaii",earthquake,0.22,0.14,0.36,14,automatic,hv,hv
2018-07-31T08:24:22.130Z,19.4028339,-155.3363342,1.12,2.72,ml,11,298,0.05146,0.25,hv,hv70501807,2018-07-31T08:30:01.090Z,"10km WSW of Volcano, Hawaii",earthquake,1.46,0.82,0.31,14,automatic,hv,hv
2018-07-31T08:22:32.740Z,19.4103336,-155.2684937,0.07,2.56,ml,23,48,0.008318,0.17,hv,hv70501802,2018-07-31T16:25:09.318Z,"3km SW of Volcano, Hawaii",earthquake,0.15,0.18,0.38,18,automatic,hv,hv
2018-07-31T08:22:14.370Z,19.421833,-155.2571716,3.03,2.56,ml,19,83,0.003753,0.36,hv,hv70501797,2018-07-31T08:27:53.870Z,"2km WSW of Volcano, Hawaii",earthquake,0.66,0.69,0.49,18,automatic,hv,hv
2018-07-31T08:11:50.220Z,19.4158325,-155.2751617,0.32,2.68,ml,41,32,0.008627,0.26,hv,hv70501767,2018-07-31T16:14:16.627Z,"4km WSW of Volcano, Hawaii",earthquake,0.31,0.17,2.9,31,automatic,hv,hv
2018-07-31T07:57:56.310Z,19.3876667,-155.2603302,-0.15,2.45,ml,14,95,0.01182,0.3,hv,hv70501722,2018-07-31T16:00:38.207Z,"5km SSW of Volcano, Hawaii",earthquake,0.46,0.63,0.33,4,automatic,hv,hv
2018-07-31T07:54:53.860Z,19.4034996,-155.2584991,-0.28,2.83,ml,41,43,0.008641,0.25,hv,hv70501717,2018-07-31T08:00:43.540Z,"3km SW of Volcano, Hawaii",earthquake,0.23,0.18,3.08,35,automatic,hv,hv
2018-07-31T07:54:26.030Z,19.3973331,-155.2704926,0.93,2.84,ml,10,89,0.003559,0.14,hv,hv70501712,2018-07-31T08:00:11.850Z,"5km SW of Volcano, Hawaii",earthquake,0.25,0.38,2.91,32,automatic,hv,hv
2018-07-31T07:49:32.360Z,19.4158325,-155.2871704,1.19,2.83,ml,17,64,0.003424,0.14,hv,hv70501687,2018-07-31T07:55:16.140Z,"5km WSW of Volcano, Hawaii",earthquake,0.32,0.17,0.24,9,automatic,hv,hv
2018-07-31T07:48:15.880Z,19.3908329,-155.2723389,0.2,3.03,ml,44,43,0.004676,0.28,hv,hv70501677,2018-07-31T15:50:42.767Z,"5km SW of Volcano, Hawaii",earthquake,0.22,0.18,3.33,37,automatic,hv,hv
2018-07-31T07:46:15.370Z,19.3921661,-155.2681732,0.08,2.8,ml,39,50,0.006067,0.27,hv,hv70501667,2018-07-31T07:51:57.520Z,"5km SW of Volcano, Hawaii",earthquake,0.23,0.28,2.92,31,automatic,hv,hv
2018-07-31T07:42:01.050Z,19.3955002,-155.2758331,1.23,3.5,ml,22,61,0.002072,0.2,hv,hv70501657,2018-07-31T09:46:31.310Z,"5km SW of Volcano, Hawaii",earthquake,0.31,0.19,0.39,16,automatic,hv,hv
2018-07-31T07:40:31.110Z,19.6000004,-155.5294952,-1.22,2.83,ml,8,144,0.04391,0.24,hv,hv70501652,2018-07-31T07:46:12.940Z,"35km WNW of Volcano, Hawaii",earthquake,1.28,1.01,4.55,15,automatic,hv,hv
2018-07-31T07:40:22.630Z,19.4130001,-155.2646637,0.59,3.39,ml,52,36,0.004608,0.23,hv,hv70501647,2018-07-31T08:33:37.176Z,"3km SW of Volcano, Hawaii",earthquake,0.25,0.18,3.58,37,automatic,hv,hv
2018-07-31T07:39:44.630Z,19.4221668,-155.284668,0.93,2.93,ml,19,114,0.003601,0.1,hv,hv70501642,2018-07-31T07:45:27.100Z,"5km W of Volcano, Hawaii",earthquake,0.18,0.17,3.02,30,automatic,hv,hv
2018-07-31T07:22:07.570Z,19.4063339,-155.2870026,1.13,3.06,ml,48,26,0.0116,0.29,hv,hv70501602,2018-07-31T07:27:47.460Z,"5km WSW of Volcano, Hawaii",earthquake,0.28,0.19,3.04,35,automatic,hv,hv
2018-07-31T07:21:41.140Z,19.3955002,-155.2838287,0.28,3.1,ml,14,96,0.009142,0.12,hv,hv70501597,2018-07-31T08:34:22.522Z,"6km SW of Volcano, Hawaii",earthquake,0.19,0.19,3.15,34,automatic,hv,hv
2018-07-31T07:11:45.470Z,19.2121,-64.7836,77,2.93,md,4,341,1.5098,0.15,pr,pr2018212031,2018-07-31T13:08:50.399Z,"89km N of Road Town, British Virgin Islands",earthquake,4.77,9.43,0.24,4,reviewed,pr,pr
2018-07-31T07:08:25.980Z,19.4190006,-155.3031616,-0.64,2.75,ml,11,122,0.01149,0.19,hv,hv70501542,2018-07-31T07:14:08.270Z,"6km W of Volcano, Hawaii",earthquake,0.42,0.5,0.37,6,automatic,hv,hv
2018-07-31T06:59:54.890Z,19.3936672,-155.2856598,1.19,2.49,ml,13,73,0.008015,0.09,hv,hv70501512,2018-07-31T07:05:40.950Z,"6km SW of Volcano, Hawaii",earthquake,0.29,0.36,0.41,13,automatic,hv,hv
2018-07-31T06:57:16.300Z,19.4008331,-155.2709961,0.68,3.25,ml,50,33,0.005348,0.32,hv,hv70501507,2018-07-31T07:30:19.038Z,"4km SW of Volcano, Hawaii",earthquake,0.26,0.15,3.42,36,automatic,hv,hv
2018-07-31T06:56:31.720Z,19.4255009,-155.2718353,0.77,2.53,ml,14,74,0.004222,0.17,hv,hv70501502,2018-07-31T07:02:16.480Z,"3km W of Volcano, Hawaii",earthquake,0.32,0.19,0.74,11,automatic,hv,hv
2018-07-31T06:51:01.280Z,19.399334,-155.2638397,-0.01,2.52,ml,28,51,0.002337,0.34,hv,hv70501487,2018-07-31T06:56:42.240Z,"4km SW of Volcano, Hawaii",earthquake,0.23,0.29,0.43,15,automatic,hv,hv
2018-07-31T06:50:11.444Z,56.1194,-149.6448,30.8,2.5,ml,,,,0.58,ak,ak19998117,2018-07-31T16:08:36.176Z,"250km SE of Kodiak, Alaska",earthquake,,13.1,,,reviewed,ak,ak
2018-07-31T06:49:22.288Z,50.732,-179.2249,25.3,2.7,ml,,,,1.32,ak,ak19995376,2018-07-31T16:06:53.681Z,"59km S of Amatignak Island, Alaska",earthquake,,5.7,,,reviewed,ak,ak
2018-07-31T06:45:11.110Z,19.4083328,-155.2873383,0.38,2.58,ml,35,45,0.009772,0.28,hv,hv70501467,2018-07-31T06:50:51.860Z,"5km WSW of Volcano, Hawaii",earthquake,0.25,0.17,0.39,18,automatic,hv,hv
2018-07-31T06:34:14.840Z,19.4021664,-155.276001,0.66,2.96,ml,45,35,0.00712,0.34,hv,hv70501437,2018-07-31T14:36:45.577Z,"5km SW of Volcano, Hawaii",earthquake,0.33,0.29,3.13,35,automatic,hv,hv
2018-07-31T06:30:01.670Z,19.4226665,-155.281662,0.18,2.62,ml,22,66,0.004378,0.21,hv,hv70501417,2018-07-31T06:35:44.050Z,"4km W of Volcano, Hawaii",earthquake,0.28,0.16,0.38,14,automatic,hv,hv
2018-07-31T06:28:26.060Z,19.3985004,-155.269165,0.44,3.03,ml,23,44,0.002968,0.19,hv,hv70501412,2018-07-31T06:34:06.580Z,"4km SW of Volcano, Hawaii",earthquake,0.28,0.19,0.44,15,automatic,hv,hv
2018-07-31T06:27:59.510Z,19.3831673,-155.3356628,-1.15,2.77,ml,12,274,0.04096,0.33,hv,hv70501407,2018-07-31T06:33:43.270Z,"11km WSW of Volcano, Hawaii",earthquake,1.91,0.58,0.59,21,automatic,hv,hv
2018-07-31T06:27:45.020Z,19.4843333,-155.5906667,-1.1,2.45,ml,11,69,0.00615,0.19,hv,hv70501402,2018-07-31T21:50:12.510Z,"28km E of Honaunau-Napoopoo, Hawaii",earthquake,0.4,0.25,0.1,3,reviewed,hv,hv
2018-07-31T06:23:09.880Z,18.9865,-64.6611,36,3.02,md,10,341,1.4573,0.19,pr,pr2018212036,2018-07-31T13:02:40.743Z,"63km N of Road Town, British Virgin Islands",earthquake,2.35,12.6,0.44,10,reviewed,pr,pr
2018-07-31T06:19:05.350Z,19.4261665,-155.2661591,0.39,2.75,ml,22,76,0.001699,0.18,hv,hv70501367,2018-07-31T06:24:45.470Z,"3km W of Volcano, Hawaii",earthquake,0.2,0.12,0.36,17,automatic,hv,hv
2018-07-31T06:17:19.510Z,19.152,-64.7595,109,3.34,md,3,344,1.4855,0.21,pr,pr2018212032,2018-07-31T13:02:17.742Z,"82km N of Road Town, British Virgin Islands",earthquake,7.76,9.52,0.31,3,reviewed,pr,pr
2018-07-31T06:15:59.380Z,19.3988342,-155.2779999,-0.27,2.92,ml,43,40,0.005367,0.26,hv,hv70501357,2018-07-31T06:21:39.740Z,"5km SW of Volcano, Hawaii",earthquake,0.16,0.17,2.88,31,automatic,hv,hv
2018-07-31T06:13:04.490Z,18.9373,-64.7991,75,2.81,md,8,339,1.3169,0.36,pr,pr2018212027,2018-07-31T13:01:59.686Z,"60km NNW of Road Town, British Virgin Islands",earthquake,6.25,12.16,0.35,7,reviewed,pr,pr
2018-07-31T06:12:56.490Z,19.4143333,-155.2496643,0.49,2.57,ml,28,63,0.009895,0.36,hv,hv70501347,2018-07-31T06:18:38.740Z,"2km SW of Volcano, Hawaii",earthquake,0.35,0.37,0.36,13,automatic,hv,hv
2018-07-31T06:09:53.550Z,19.3891659,-155.2676697,0.4,2.78,ml,23,64,0.01351,0.35,hv,hv70501342,2018-07-31T06:15:44.070Z,"5km SW of Volcano, Hawaii",earthquake,0.66,0.41,3.07,26,automatic,hv,hv
2018-07-31T06:09:52.210Z,19.395834,-155.2741699,1.73,2.8,ml,48,41,0.0006799,0.22,hv,hv70501337,2018-07-31T06:15:35.020Z,"5km SW of Volcano, Hawaii",earthquake,0.29,0.2,2.76,34,automatic,hv,hv
2018-07-31T06:07:56.110Z,19.4158325,-155.2768402,0.74,2.48,ml,26,43,0.007087,0.21,hv,hv70501332,2018-07-31T06:13:36.790Z,"4km WSW of Volcano, Hawaii",earthquake,0.26,0.2,0.34,15,automatic,hv,hv
2018-07-31T06:03:10.450Z,19.4139996,-155.2603302,1.19,2.5,ml,9,137,0.00195,0.12,hv,hv70501317,2018-07-31T06:08:48.090Z,"3km SW of Volcano, Hawaii",earthquake,0.59,0.25,0.47,10,automatic,hv,hv
2018-07-31T06:00:00.610Z,19.2906,-64.8266,35,3.4,md,13,331,1.5375,0.26,pr,pr2018212030,2018-07-31T13:01:18.998Z,"99km NNW of Road Town, British Virgin Islands",earthquake,2.07,16.89,0.26,13,reviewed,pr,pr
2018-07-31T05:58:07.860Z,18.9886,-64.6991,73,3.26,md,10,340,1.4277,0.34,pr,pr2018212026,2018-07-31T13:01:01.620Z,"63km N of Road Town, British Virgin Islands",earthquake,5.04,9.76,0.45,9,reviewed,pr,pr
